#Cluster EXTVER SPECID SNR_8000_VAR SNR_8000_RMS SNR_8200_VAR SNR_8200_RMS SNR_8400_VAR SNR_8400_RMS SNR_8600_VAR SNR_8600_RMS SNR_8800_VAR SNR_8800_RMS SNR_9000_VAR SNR_9000_RMS SNR_9200_VAR SNR_9200_RMS SNR_9400_VAR SNR_9400_RMS SNR_9600_VAR SNR_9600_RMS SNR_9800_VAR SNR_9800_RMS 
SpARCS1616 65 110002255 2.375606 1.367377 3.372559 1.182831 4.189394 1.611741 3.401415 1.593022 3.925020 1.637444 4.983840 1.937283 5.399973 1.525349 5.503516 1.912753 4.948623 2.124765 4.298735 1.634327 
SpARCS1616 142 210031067 2.615992 3.092833 2.784835 2.681872 2.270335 2.313890 2.261370 0.720518 1.805530 0.653625 1.648464 0.953245 nan 0.666546 nan 0.484231 nan 0.842965 0.187718 2.018207 
SpARCS1616 66 110002290 6.802883 6.046790 9.640442 4.932737 8.840562 6.359111 6.554638 7.085783 6.493637 5.474028 8.755229 6.070182 11.850844 4.195043 9.001113 4.570084 5.386133 4.881275 5.190662 4.192828 
SpARCS1616 72 110002389 4.242906 2.839925 4.278486 2.985711 4.204955 3.151109 4.295910 2.738174 4.978888 1.653729 5.486224 1.652027 4.587475 1.837167 3.814613 1.960466 4.046212 2.574453 3.358854 2.683326 
SpARCS1616 69 110002341 8.075985 6.057028 7.037610 4.872375 5.841620 4.782929 4.795550 5.907166 5.139904 5.077858 7.177116 4.246060 6.820377 3.174811 6.534554 2.242727 5.861406 2.001705 3.868340 2.207469 
SpARCS1616 203 210051138 5.674246 4.299578 6.432432 4.717368 5.620070 4.084029 4.814172 4.240055 4.045301 4.746705 4.887218 4.700282 4.790848 3.500219 nan 2.256232 nan 1.951353 0.221208 3.093897 
SpARCS1616 64 110002251 5.867356 3.491463 6.651417 3.610383 6.159616 3.578515 5.911036 1.843408 5.512822 1.934272 8.022135 2.727028 9.094330 2.362534 6.227240 2.119625 4.331223 1.833661 3.214395 1.448051 
SpARCS1616 205 210051233 1.024594 0.594005 1.907745 1.365196 1.910875 1.486540 1.901050 1.357284 1.742793 1.479164 2.156323 1.992749 nan 1.150816 nan 0.774630 nan 0.838446 0.000000 5666181501860856.000000 
SpARCS1616 58 110002102 7.280419 1.212714 8.953816 1.379349 8.207858 5.389890 7.946023 6.180936 7.447551 5.766275 10.077965 6.354498 11.408160 4.035470 7.787678 2.699777 6.536975 3.281312 5.517485 3.872624 
SpARCS1616 62 110002204 13.931505 8.097869 15.210070 9.236286 13.430848 8.331884 12.175647 6.679467 9.487531 5.204462 11.375084 3.049307 16.027529 0.988679 12.632462 1.118055 6.851329 2.337415 4.623080 2.300442 
SpARCS1616 210 210051457 12.756270 8.742092 14.643158 11.918915 14.646982 1.471805 12.927387 1.517168 9.363311 3.798981 10.542839 6.149902 10.497470 5.325938 7.205494 4.608029 2.986200 4.194656 0.078464 13.015037 
SpARCS1616 79 110002525 4.911565 3.360823 5.374456 3.211903 4.387449 2.721080 4.055912 2.305286 2.992276 1.615381 3.360647 1.885514 3.532960 1.151439 1.551534 0.480846 0.872334 0.430883 0.933925 0.332531 
SpARCS1616 76 110002478 1.478043 0.807856 1.637760 0.799077 1.733376 1.357462 1.561185 1.495482 1.181215 1.025266 1.789295 1.322881 2.325213 0.870102 2.158411 0.603643 1.814275 0.687270 1.391023 0.729820 
SpARCS1616 80 110002554 7.106449 5.286131 7.049782 6.112422 8.140976 5.892823 9.343050 6.718506 7.551501 4.905357 9.199077 5.010242 10.360625 2.923226 6.979588 2.223531 4.392114 2.179161 2.783093 1.620628 
SpARCS1616 77 110002514 6.086798 4.387150 6.207497 3.597664 5.722164 2.994943 5.935634 3.128509 5.676739 3.517886 6.176620 3.054461 7.141647 2.369302 6.622024 2.820874 5.636286 3.134843 4.285460 2.042774 
SpARCS1616 57 110002100 3.280665 1.765669 3.715047 1.507912 2.593102 1.119615 2.210339 1.039823 1.579024 0.846474 2.840937 1.247071 3.802432 1.093807 3.098876 1.056656 2.224610 1.072387 1.138940 0.605061 
SpARCS1616 61 110002157 5.128006 1.041607 5.334536 2.383883 4.488722 2.217968 3.743787 1.802779 2.328985 1.201463 3.238400 1.558021 3.063923 0.656561 0.884997 0.157545 1.155515 0.501992 1.834086 1.024816 
SpARCS1616 67 110002302 3.118566 2.280562 3.852993 2.664029 3.981938 2.525799 4.674606 2.707830 4.408882 3.251609 4.991289 4.113544 5.886604 2.612249 4.912432 2.237242 4.633813 2.970650 4.248614 3.208422 
SpARCS1616 63 110002211 7.118101 4.641200 7.791238 4.889630 6.715267 3.201258 8.040592 3.358755 7.936994 4.473858 9.456262 4.742370 11.007467 4.099877 9.077891 3.159081 8.282796 3.744358 7.044244 3.952523 
SpARCS1616 201 210051107 16.491260 12.836264 17.644719 15.138419 15.692811 15.598094 12.956640 12.518333 9.957428 11.235134 11.275653 9.349731 10.876148 6.759530 nan 3.888369 nan 4.459848 1.067079 11.151444 
SpARCS1616 68 110002312 11.335380 7.523906 13.179013 8.329082 11.564735 7.355899 10.153943 6.486484 7.873087 4.681869 9.398015 4.886880 10.234350 3.423479 6.683836 2.051836 4.717385 2.055551 3.420601 1.953321 
SpARCS1616 206 210051257 4.136074 3.293009 4.500433 3.592600 3.254710 2.404074 1.644406 0.465031 nan 0.199949 nan 1.174557 nan 0.475715 nan 0.201744 -0.100648 1.063996 0.000000 2559757142381519.000000 
SpARCS1616 54 110002043 30.149738 11.618318 35.995495 15.205515 34.101959 18.947618 28.704636 14.822103 20.930470 6.943278 27.023363 5.399738 28.413612 7.495198 16.721069 6.368716 13.082271 6.391581 9.775561 4.449826 
SpARCS1616 145 210031269 2.313332 1.268476 3.494035 2.596156 3.491188 1.896377 3.709869 2.202976 3.069527 2.379982 3.770068 2.860103 nan 2.325908 nan 1.374278 nan 1.317276 0.387295 1.995533 
SpARCS1616 56 110002082 10.947950 7.217935 11.189922 8.950150 10.898752 7.298070 10.864292 7.009637 10.289097 2.150844 13.659661 2.441219 14.137214 6.111326 8.934166 3.824200 5.728563 2.894814 3.977942 2.210131 
SpARCS1616 204 210051167 1.236886 1.006117 1.355366 0.936114 0.824182 0.742052 0.890125 0.777770 nan 0.655733 nan 0.779862 nan 0.489271 nan 0.185216 -0.110846 0.359327 0.000000 2974645780901420.500000 
SpARCS1616 59 110002115 2.583540 1.855551 2.437071 1.354218 2.324683 1.314812 2.907270 1.817134 3.074018 2.085378 3.811432 2.482475 4.199816 2.115697 3.402983 1.808107 2.982133 1.725329 2.656860 1.732327 
SpARCS1616 144 210031168 13.062444 11.195082 14.282326 9.896347 11.941979 6.257345 10.440054 6.444917 7.674981 6.418830 8.190440 6.535290 nan 4.297320 nan 2.653814 3.137413 2.541108 1.678836 4.048947 
SpARCS1616 74 110002432 22.578365 8.179754 28.676855 6.682349 28.875307 6.399706 30.229326 4.279894 27.560347 5.704926 31.652325 10.883045 34.463257 10.480408 24.724224 8.771749 18.395594 8.673081 13.990237 7.086318 
SpARCS1616 73 110002392 5.751137 3.802131 6.635057 3.976272 6.111019 3.469177 6.017226 3.574363 5.134017 3.178288 5.962990 3.466136 6.546584 1.661569 4.389758 1.311120 3.153606 1.458266 3.411056 0.908000 
SpARCS1616 75 110002463 6.106789 3.405897 6.378994 3.014462 6.035395 3.461020 5.662024 3.463063 6.044399 3.395601 6.421956 2.587186 6.674818 2.201161 6.525439 2.981580 5.974873 3.571591 5.305119 2.845242 
SpARCS1616 78 110002522 8.593678 2.002395 10.169726 2.405344 9.965813 4.394722 10.192045 5.273518 8.775840 4.651229 10.378804 5.377757 11.398878 5.116255 7.779581 3.231217 5.594738 3.108542 4.120816 2.649857 
SpARCS1616 149 210031396 3.767549 2.730797 4.517670 3.162296 3.656779 2.345485 3.003618 1.842627 nan 1.512555 nan 1.878477 nan 1.173113 nan 0.485665 nan 0.678588 0.010738 173.516476 
SpARCS1616 151 210030155 7.362289 6.890352 8.489186 6.711379 7.329481 6.609873 6.157328 6.955604 4.638892 4.694599 5.678950 4.196286 nan 2.856316 nan 2.164369 1.221973 2.757571 0.341069 6.031279 
SpARCS1616 2 110000816 6.210291 3.765197 6.529239 3.660452 5.078010 3.876840 4.577575 3.574851 3.597004 2.365033 3.438606 2.526921 3.593057 1.946126 2.284760 0.957905 1.327950 0.742649 1.239063 0.435832 
SpARCS1616 153 210030219 5.604324 1.701801 5.924228 1.715001 3.988144 4.579947 3.368026 4.039330 2.287486 2.331907 2.612980 2.436689 2.613412 1.161340 nan 0.535256 nan 1.013593 nan 13.145855 
SpARCS1616 4 110000839 12.515584 7.434729 14.451317 8.023616 12.544414 7.160904 10.656013 6.798980 8.086324 5.658350 10.303008 6.349594 11.555538 3.667006 7.368114 2.556538 5.016340 2.361573 3.479277 1.718537 
SpARCS1616 156 210030327 1.706566 1.400629 1.894305 1.484802 1.720345 1.017846 1.719891 1.149476 nan 1.491007 nan 1.948324 nan 1.245690 nan 0.640441 nan 0.677796 nan 1.499728 
SpARCS1616 12 110001039 4.810189 1.375150 5.825611 1.526832 4.549569 2.549550 4.224443 2.759453 3.968555 2.665648 4.795147 3.024030 5.268296 1.885195 3.877094 1.432500 3.567375 1.989162 3.219743 1.842096 
SpARCS1616 7 110000899 4.765069 3.530411 5.321273 3.593523 6.149390 1.624405 6.180004 1.777853 4.763531 2.766044 6.290040 3.349763 7.198879 2.084576 5.298391 1.890196 4.203110 2.734920 2.945050 2.063482 
SpARCS1616 10 110000994 6.963142 4.046260 8.973235 3.810793 9.607385 6.149410 9.846862 5.906845 9.269200 5.596386 14.451996 6.350336 16.469923 7.357882 11.766234 6.449555 11.156654 7.210575 9.809868 5.961970 
SpARCS1616 216 210050336 2.903756 2.215906 3.867243 2.575454 3.987423 3.537401 3.266848 2.650934 2.493677 2.144953 3.175060 2.674037 nan 2.034899 nan 1.136965 nan 1.031779 0.301917 1.768532 
SpARCS1616 211 210050145 52.360660 18.812913 52.506025 23.814539 47.328947 13.285975 49.035860 1.244866 44.701649 1.313970 38.553499 2.679451 32.325020 8.529670 12.983242 13.278065 0.000010 6505469897065643.000000 0.000010 6505469897065643.000000 
SpARCS1616 213 210050187 3.087303 2.302961 3.237036 1.707568 2.897371 0.865463 2.256249 0.805453 nan 1.203169 nan 1.320975 nan 0.694826 nan 0.658729 nan 2.242956 0.000000 5350508394672322.000000 
SpARCS1616 3 110000831 7.379378 4.949984 8.613141 4.926847 8.166014 5.579434 7.990591 5.767522 7.468316 5.258739 9.273905 5.791636 10.146801 4.858789 7.523557 3.545041 6.496359 3.474947 5.680521 3.096291 
SpARCS1616 155 210030293 9.694532 6.915175 11.326466 8.395935 9.650543 6.812696 8.689343 5.811739 6.791515 4.486096 6.639885 4.411421 6.203906 3.797949 3.394011 2.603021 1.133398 3.490942 0.000001 1978885575483479.250000 
SpARCS1616 214 210050272 34.896633 16.316122 36.268419 26.394138 32.991850 21.811900 28.005882 19.041019 22.143302 14.200432 23.067523 13.914907 21.100732 7.465638 9.419712 6.153663 1.235770 10.083540 0.000007 1519417733074035.250000 
SpARCS1616 8 110000919 1.967739 1.757964 2.406988 2.033468 2.373229 2.064556 2.604277 1.599935 2.584363 1.856162 2.620343 2.183896 3.268571 2.035544 2.941317 1.787736 2.391212 1.729193 2.257206 1.430580 
SpARCS1616 152 210030193 nan 0.773638 nan 0.513182 0.420323 0.291276 0.468157 0.178375 0.087891 -0.047520 nan 0.090678 nan 0.028773 nan -0.121201 nan -0.110085 -0.077997 0.240669 
SpARCS1616 18 110001133 0.179024 1.996795 0.185447 1.847627 0.174746 1.767357 0.182974 1.998323 0.175739 1.947670 0.197267 2.079630 0.226273 1.901312 0.177253 1.523182 0.118950 1.236213 0.092670 1.089071 
SpARCS1616 221 210050520 7.872539 6.542870 8.033491 5.184869 6.745672 4.635601 5.641596 4.787640 4.099206 3.626516 4.312414 3.918004 4.158924 2.848631 1.680487 3.064128 0.093000 22.119163 0.000001 0.000000 
SpARCS1616 13 110001051 4.284307 1.187401 4.918626 1.325675 3.948725 2.153765 3.588348 2.056798 3.015999 2.039747 3.404575 2.389420 3.161483 1.389300 2.180378 0.927892 1.358444 0.658320 0.720126 0.501810 
SpARCS1616 16 110001088 2.843272 2.230438 3.297343 3.052662 3.114393 2.823293 3.086702 2.719534 2.547239 1.981041 2.882154 2.036593 2.941481 2.067389 1.890010 1.155421 2.009144 1.149703 1.864264 1.034063 
SpARCS1616 15 110001080 8.780733 5.792215 9.435177 5.930581 8.541704 6.215854 8.480537 6.858566 7.427590 5.224704 8.504418 4.333272 9.346574 4.224087 7.054611 3.267790 5.798033 3.371182 5.465290 3.091091 
SpARCS1616 17 110001112 5.262998 3.480331 6.046389 3.058106 4.798095 2.261895 5.062950 2.601089 5.661323 3.919548 6.890332 4.246020 6.345291 2.235529 4.410179 1.873987 3.868547 2.535449 3.295210 2.143806 
SpARCS1616 25 110001302 4.160287 2.415683 4.817366 3.356120 4.509286 3.967604 4.410985 2.824925 3.630755 2.138493 5.040715 2.774525 5.961384 1.354405 4.509106 1.181754 3.189118 1.216364 2.157948 1.050301 
SpARCS1616 224 210050602 30.062023 22.395850 30.027689 11.782851 26.309948 8.411513 23.016651 10.927440 18.521714 17.305087 20.085968 15.235338 19.145198 9.878679 12.497983 5.817959 7.889544 6.867325 3.132628 11.635113 
SpARCS1616 217 210050351 5.424239 5.931002 5.435535 5.118553 4.348928 3.206226 3.340082 2.174633 2.745675 1.628677 3.143348 1.943483 2.946911 1.758525 1.184598 1.985022 0.000001 2248434439324731.750000 0.000001 2248434439324731.750000 
SpARCS1616 20 110001186 7.363928 5.316320 8.289008 4.358803 7.125366 3.913087 7.062887 5.012476 6.848154 5.107409 7.401240 4.684873 8.115671 2.413037 6.669766 1.924662 6.716552 1.021112 5.435549 0.992391 
SpARCS1616 21 110001212 7.535333 5.393330 8.209214 4.574948 8.336770 2.944060 8.516815 3.072544 6.981688 3.539104 7.290660 3.329085 7.772830 2.440570 5.887768 2.296021 4.500863 2.135240 3.666623 1.931823 
SpARCS1616 181 210040572 1.264572 1.358197 1.553625 1.648080 1.288228 1.303409 nan 0.901538 nan 0.930792 nan 1.215840 nan 0.961309 nan 0.739613 -0.022980 1.529084 0.000000 4771797465210281.000000 
SpARCS1616 182 210040586 3.269732 4.073026 3.817021 4.057027 3.177783 3.376119 2.500412 2.531329 1.661634 1.419117 1.982871 1.506331 2.600808 1.199981 1.315167 1.329142 0.066069 6.908214 0.000000 1869313691992243.500000 
SpARCS1616 223 210050583 2.706342 2.474737 2.766464 2.627735 2.138378 2.423434 nan 1.582563 nan 1.109748 1.258621 1.309287 nan 0.722558 nan 0.863450 0.000000 5288105962551046.000000 0.000000 5288105962551046.000000 
SpARCS1616 27 110001310 3.145496 1.756014 3.669581 2.090158 3.415985 2.293446 2.955197 2.109004 2.417449 1.592674 3.037010 1.784750 3.887417 1.590843 3.219960 1.338612 2.069952 0.995930 1.360064 0.821821 
SpARCS1616 34 110001444 3.118687 2.572376 3.801091 3.020967 4.031569 2.994118 4.186792 3.379411 4.055110 3.578135 4.621148 3.536193 5.142719 2.983817 4.266968 2.707070 3.597363 2.825516 3.164202 1.974702 
SpARCS1616 227 210050665 1.163966 1.311230 1.436523 1.359553 nan 1.201007 nan 0.863884 0.953208 0.819464 1.285389 1.325021 nan 0.796109 nan 0.508311 nan 0.601641 0.019693 1.487620 
SpARCS1616 185 210040658 1.796422 1.921344 2.119909 1.737741 1.731105 1.524933 1.376600 1.486188 nan 1.153163 nan 0.900916 0.719605 0.395929 nan 0.577723 nan 4.827204 0.000000 0.000000 
SpARCS1616 45 110001764 6.155357 3.020609 8.460013 3.474282 8.349139 3.655647 9.826795 3.687877 9.347194 4.579990 10.802435 4.910822 12.063426 3.857328 8.577877 3.292990 6.336388 3.473766 3.913200 2.019541 
SpARCS1616 137 210020947 7.989594 6.741925 8.767142 6.207951 7.261569 5.967836 6.254009 5.328026 4.659561 4.009269 5.047132 4.315429 5.211471 3.397050 2.254716 3.203707 0.194873 8.506026 0.000001 6950890818998006.000000 
SpARCS1616 39 110001638 3.362564 2.186744 3.561425 2.266706 3.362266 2.376179 3.470263 2.671317 3.788428 3.077438 3.749624 2.404091 4.169059 1.646060 4.157395 1.909785 3.250421 1.997654 2.609345 1.718961 
SpARCS1616 184 210040616 10.327108 9.313117 11.648813 9.449235 9.558088 8.842932 8.076258 6.852135 6.260002 4.736232 6.876819 4.858740 7.244855 4.087457 nan 3.683654 nan 5.290153 0.000001 1512363151702237.000000 
SpARCS1616 122 210020704 3.067074 2.912360 3.329554 2.548610 2.859269 2.392872 2.167950 2.011965 2.102465 0.628817 nan 0.714548 nan 1.169690 nan 0.997064 nan 1.570558 0.000000 7849269047296513.000000 
SpARCS1616 117 210020578 4.355420 3.425839 4.943965 3.944140 4.181513 3.637818 3.514066 3.096185 2.524014 2.382698 2.631756 2.200417 nan 1.403614 nan 1.456216 0.057540 4.505620 0.000000 2649184476026896.500000 
SpARCS1616 159 210030434 2.892626 2.839482 3.283611 2.938153 2.802572 2.850096 2.465321 2.195695 nan 2.053787 nan 2.256858 nan 0.726299 nan 0.431033 nan 1.093939 0.000000 3818056488611392.500000 
SpARCS1616 158 210030373 3.225204 1.992664 3.605646 2.601648 2.814655 2.473575 nan 1.618470 nan 1.226064 nan 1.654873 1.816426 0.994976 nan 0.660047 nan 1.218953 0.000000 0.000000 
SpARCS1616 157 210030355 2.028775 1.984833 2.375715 1.676243 1.757826 1.241917 1.470419 1.075060 1.241285 1.136050 nan 1.504239 nan 0.951156 nan 0.593230 nan 0.646917 0.000000 7004857901241998.000000 
SpARCS1616 120 210020628 1.446604 1.251546 1.527390 1.267980 1.280066 1.173763 nan 1.036270 nan 0.828396 0.956629 0.748388 nan 0.765867 nan 0.610911 nan 0.444461 0.000000 6590029686992241.000000 
SpARCS1616 85 210010617 6.210025 5.509990 7.056722 5.505065 6.493823 4.996116 6.327401 4.150347 4.851876 3.801099 5.095694 4.209117 nan 2.609539 nan 1.853197 0.707654 1.886302 0.000001 5012703097213454.000000 
SpARCS1616 114 210020549 63.706188 50.750622 65.196281 33.831044 58.100723 9.312126 51.911167 9.282927 42.813287 20.382875 42.489346 20.588215 40.945120 6.378129 31.389611 3.058878 20.157889 3.048530 6.055185 10.323928 
SpARCS1616 90 210010672 15.905842 3.861963 16.447351 3.409435 10.741165 8.745862 8.726938 7.010795 6.147656 5.087248 6.925758 5.162351 7.156961 4.285175 nan 2.999808 nan 3.934315 0.000002 1851973221028945.250000 
SpARCS1616 127 210020750 12.105257 7.793073 13.362420 8.426354 11.485081 8.364502 10.050253 8.721630 7.551155 7.241689 8.114003 7.612684 8.195584 6.641128 4.460639 3.405702 1.257124 3.899391 0.000002 4118955233352630.000000 
SpARCS1616 130 210020808 6.211061 5.940273 6.407442 5.136259 5.298834 4.768011 4.597138 4.680218 3.396988 2.747125 3.863485 2.793373 4.063847 2.375960 2.341948 1.983145 0.707462 2.797137 0.000001 3547111458388360.000000 
SpARCS1616 129 210020788 1.954846 2.091212 2.214630 1.578139 2.038644 1.682589 nan 1.495268 nan 1.395679 nan 1.631310 nan 0.889445 nan 0.710184 0.053358 0.988067 0.000000 6619744262919765.000000 
SpARCS1616 96 210010774 5.233579 4.544544 6.625119 1.718213 5.690461 1.813813 4.150244 3.146595 nan 2.976598 nan 3.075680 nan 2.149180 nan 2.026373 nan 3.368672 0.000001 0.000000 
SpARCS1616 89 210010661 4.361702 4.769218 5.313018 3.410385 5.844677 0.887511 5.338324 0.979784 3.379713 3.099766 3.652673 3.012298 nan 2.026524 nan 1.857123 nan 2.796462 0.000001 5641411617172444.000000 
SpARCS1616 167 210030692 1.539986 1.461816 1.841483 1.929223 nan 1.390706 nan 1.056827 nan 0.544416 nan 0.624756 0.957787 0.309382 nan -0.133124 nan 0.114988 0.000000 3757571960340272.500000 
SpARCS1616 116 210020561 2.003083 1.473412 2.104037 1.319760 1.553168 1.294409 1.302081 1.040747 1.113765 0.867419 1.339050 1.051464 nan 0.761509 nan 0.716691 0.067755 1.447352 0.000000 2831106704367201.000000 
SpARCS1616 163 210030581 3.560350 3.404065 4.247812 1.979762 3.380389 1.682011 2.482028 1.942071 1.866673 1.631919 nan 1.772813 nan 0.848519 nan 0.744215 nan 1.972490 0.000000 3736260786971795.000000 
SpARCS1616 161 210030516 3.470758 3.920838 3.877685 4.096714 3.108510 3.083062 2.560619 2.351781 1.709806 1.488795 1.910056 1.564916 1.771505 1.034936 0.537082 0.612035 0.023730 1.061030 0.000000 5175893406881785.000000 
SpARCS1616 84 210010575 1.947582 2.188534 nan 2.135388 nan 1.677562 1.678261 0.958088 nan 0.740440 nan 0.681118 nan 0.672932 nan 0.918730 -0.001862 4.032117 0.000000 0.000000 
SpARCS1616 125 210020733 1.212935 1.289644 1.449279 1.306680 1.017038 1.155039 nan 0.795838 nan 0.699554 nan 0.691805 nan 0.561751 nan 0.658003 nan 0.833323 0.000000 5242553343341015.000000 
SpARCS1616 87 210010644 1.870122 1.866044 2.060337 2.203964 1.592823 1.602390 1.451498 1.588350 1.198211 1.469988 1.908066 1.135156 nan 0.925485 nan 0.661763 0.134056 0.735729 0.000000 0.000000 
SpARCS1616 139 210020968 nan 0.806562 3.032640 0.826422 1.995132 1.613869 1.898986 1.538798 1.552601 1.282286 nan 1.330837 nan 1.120852 nan 0.875844 nan 0.854020 0.197054 1.474323 
SpARCS1616 176 210041326 22.150792 19.045599 23.508920 22.875370 19.809512 22.479974 17.014886 17.719597 12.576793 9.680013 13.151491 7.539843 12.818448 6.347769 5.701821 5.057339 1.032018 6.360767 0.000004 2399769423004600.000000 
SpARCS1616 147 210031327 8.216731 6.349543 8.910668 6.292291 7.334764 6.160215 5.467734 2.904610 nan 1.905865 nan 2.356281 nan 0.566627 nan 0.666792 -0.008079 4.027966 0.000001 4737957178980670.000000 
SpARCS1616 112 210021343 7.495726 1.178613 8.961802 1.297407 7.153058 4.614661 6.259899 4.728303 4.788073 4.349247 4.784631 4.005148 4.665775 3.366694 2.321474 2.894119 0.551138 3.990734 0.000001 3717915655525693.500000 
SpARCS1616 106 210010971 0.984805 1.066726 1.867614 0.889019 1.901656 1.038457 1.279962 1.214447 1.002715 0.994400 1.262758 1.112269 1.332636 0.882219 nan 0.497342 nan 0.387952 -0.001786 1.990541 
SpARCS1616 107 210010985 3.269758 3.376281 3.771773 2.743222 3.023603 2.361626 2.575316 2.151651 nan 2.050156 nan 1.975890 nan 0.873487 nan 1.059141 0.020489 12.742112 0.000000 0.000000 
SpARCS1616 175 210030988 8.366531 8.348473 8.771926 7.175035 7.223627 5.726582 6.025970 4.917103 4.392237 4.200220 4.706337 4.774549 nan 1.975970 nan 1.153356 nan 1.797370 0.000001 7623496940552236.000000 
SpARCS1616 51 110002014 4.648843 2.807276 5.558702 2.851317 5.633859 3.330448 6.045568 3.641146 6.083263 3.683531 6.169513 2.929361 6.449738 2.591813 6.255933 2.762141 5.706207 3.429623 4.583428 3.532839 
SpARCS1616 110 210021311 1.725985 1.822194 2.056876 1.645291 1.944461 1.502051 nan 1.061509 nan 0.765312 nan 0.874515 nan 0.737959 nan 0.690246 0.075586 1.178818 0.000000 6518268759718416.000000 
SpARCS1616 140 210031048 4.802210 4.001120 5.504447 4.650998 4.600132 3.425931 3.927579 2.687040 nan 1.764020 nan 1.849427 nan 1.487762 nan 0.981666 nan 1.505459 0.000001 2290653210388575.500000 
